ID,IN,OUT,soc,cap
20625,46,56,21.43,60
85014,44,80,40.67,60
26213,33,70,30.65,60
25073,26,75,56.96,60
64086,48,52,49.78,60
14671,47,77,22.83,60
77453,37,73,16.03,60
152803,35,60,59.05,60
23579,32,85,35.53,60
94260,37,56,43.44,60
128527,30,77,50.88,60
149943,25,71,43.84,60
62414,39,70,25.6,60
28894,80,90,42.48,60
90460,52,59,48.96,60
76423,56,76,20.57,60
119776,22,70,47.08,60
40915,33,80,40.46,60
138841,48,66,41.82,60
68473,21,79,38.38,60
118588,35,45,38.23,60
65975,28,77,17.76,60
124948,60,94,16.89,60
22006,32,66,37.46,60
132587,69,80,16.95,60
69462,49,86,52.7,60
151896,45,66,39.27,60
60444,27,69,29.82,60
77000,22,84,42.73,60
1406,30,72,37.11,60
153340,30,84,15.26,60
154339,36,85,28.19,60
42837,29,66,50.71,60
87123,24,65,30.8,60
149447,24,71,40.56,60
4785,31,69,44.41,60
81252,42,57,11.11,60
86935,28,73,17.75,60
89542,40,72,54.83,60
108957,34,77,36.52,60
149870,29,66,37.42,60
17433,68,89,35.2,60
149132,28,78,41.85,60
3303,49,66,40.67,60
111760,65,68,56.57,60
101674,35,67,42.4,60
109375,30,74,21.4,60
150181,34,67,19.5,60
11038,20,67,20.11,60
84337,28,67,49.52,60
77096,35,80,24.39,60
122252,41,74,58.32,60
126292,26,65,30.8,60
55098,50,66,21.36,60
118946,43,87,30.61,60
95382,30,63,21.31,60
143986,29,74,25.5,60
108626,38,65,33.07,60
69199,37,58,8.27,60
116101,56,83,58.59,60
11939,39,48,35.61,60
327,27,79,34.25,60
56324,28,73,3.42,60
46101,56,68,23.09,60
125741,57,62,53.82,60
70029,34,65,38.43,60
92307,26,67,47.76,60
97300,30,88,20.46,60
145894,32,70,58.87,60
137860,25,63,56.03,60
33239,48,77,17.69,60
20056,24,73,14.26,60
127501,32,80,22.25,60
148575,30,84,47.44,60
85319,38,61,50.29,60
98629,29,74,49.05,60
146453,26,73,34.94,60
45103,39,50,39.47,60
94148,31,68,53.34,60
118234,43,47,54.76,60
99265,64,85,53.92,60
18232,42,61,27.02,60
55637,29,66,29.92,60
23773,51,62,7.54,60
92574,33,73,38.4,60
9356,27,82,10.86,60
41485,30,59,17.8,60
21777,29,76,53.16,60
149404,42,50,34.26,60
69019,39,43,55.04,60
137092,30,67,39.17,60
113280,46,82,9.84,60
137096,28,73,43.51,60
78722,28,75,45.73,60
82042,40,62,45.47,60
18443,40,63,53.78,60
84430,29,78,29.12,60
68038,36,50,39.16,60
52685,37,70,43.78,60
48491,40,66,31.91,60
59719,28,68,21.85,60
36860,39,56,10.99,60
88741,30,65,17.11,60
13150,62,90,44.37,60
108156,45,55,12.13,60
148750,30,64,24.45,60
154488,31,67,46.58,60
66913,27,71,40.84,60
119740,30,76,19.61,60
123269,25,64,29.27,60
98653,30,54,39.05,60
5961,30,63,24.57,60
38813,30,64,39.35,60
108122,56,60,47.94,60
110467,34,63,18.17,60
112674,32,84,45.52,60
54599,36,67,10.3,60
24528,17,78,8.68,60
93963,33,73,59.1,60
14968,35,50,54.06,60
14192,30,87,49.05,60
42048,42,79,14.27,60
116343,26,76,13.34,60
53892,30,62,28.59,60
63984,28,74,50.06,60
82793,28,72,41.56,60
18930,39,47,42.79,60
148923,35,41,42.69,60
7170,56,69,50.65,60
36320,28,57,41.26,60
116696,28,62,50.48,60
5958,50,67,45.08,60
133361,19,66,43.4,60
153288,32,78,36.41,60
66857,42,47,45.5,60
107949,32,46,7.93,60
37876,43,44,55.84,60
16092,42,74,35.26,60
74834,53,69,27.23,60
94099,43,84,39,60
142489,18,70,36.74,60
68174,32,41,51.58,60
92370,27,72,23.15,60
103902,20,60,8.44,60
85340,36,76,15.43,60
101793,44,56,56.56,60
45115,24,49,34.05,60
36125,54,60,37.45,60
13869,41,45,55.28,60
8457,31,63,51.74,60
142367,46,64,43.03,60
64881,34,51,18.25,60
131319,27,71,46.57,60
6900,30,70,31.03,60
137044,34,42,44.82,60
125128,31,72,31.54,60
84856,39,77,26.89,60
29637,32,83,53.11,60
145347,48,75,22.55,60
136437,29,77,39.73,60
85332,49,70,18.67,60
34130,34,72,17.15,60
46053,31,65,51.77,60
27931,26,42,31.32,60
56022,58,68,52.61,60
148776,46,58,29.84,60
47546,69,77,20.44,60
47417,51,79,16.51,60
83700,18,65,16.21,60
124721,42,52,44.49,60
106999,44,49,52.24,60
32691,37,82,16.45,60
73902,43,57,22.36,60
143410,46,69,41.46,60
35048,27,91,39.08,60
70080,31,66,39.44,60
73704,32,71,37.5,60
116023,28,66,20.22,60
102827,37,60,40.06,60
44708,31,76,55.08,60
4957,28,62,38.26,60
152286,34,69,50.31,60
13313,44,87,41.74,60
103248,20,65,25.68,60
47004,38,75,58.67,60
140895,36,48,16.65,60
118201,40,80,40.57,60
61899,29,80,22.4,60
29428,29,72,31.08,60
60808,54,70,12.66,60
140818,64,94,23.25,60
34698,51,76,13.64,60
61698,58,75,16.06,60
107106,36,45,21.47,60
74913,34,76,13.82,60
89735,30,71,10.38,60
24515,31,70,16.42,60
90854,47,56,35.95,60
37849,28,56,35.31,60
145964,22,66,28.72,60
41323,36,46,41.09,60
150484,46,55,38.39,60
63720,31,82,30.43,60
18045,32,81,41.14,60
66787,50,81,57.36,60
146175,33,61,18.09,60
147511,22,63,39.38,60
124739,32,76,39.32,60
97926,27,66,14.87,60
87693,60,75,42.06,60
110263,18,83,41.22,60
16536,25,89,3.21,60
106476,35,59,39.45,60
127679,30,79,23.2,60
97374,41,47,45.47,60
141247,60,71,58.23,60
114929,30,72,39.01,60
61582,29,82,20.19,60
137863,37,50,23.36,60
146570,45,54,36.18,60
31289,35,45,34.2,60
90904,52,59,35.97,60
64678,30,66,39.46,60
129489,55,70,45.99,60
12605,40,55,11.71,60
36087,41,55,55.57,60
145125,32,71,41.8,60
47944,34,68,42.45,60
80058,28,83,14.1,60
109784,33,69,54.96,60
38928,72,83,25.83,60
58355,40,43,46.19,60
15375,35,49,44.53,60
20572,37,64,22.3,60
92683,32,85,33.53,60
28429,20,69,41.89,60
119546,29,92,27.08,60
64248,42,47,45.48,60
47236,26,74,19.69,60
25424,35,76,17.81,60
18139,61,71,13.19,60
119833,48,55,53.51,60
99604,40,45,50.21,60
37686,17,69,24.1,60
24763,48,81,36.51,60
107381,26,69,28.47,60
20027,31,69,20.39,60
75201,54,77,29.06,60
19412,41,61,33.71,60
20318,33,44,18.65,60
111396,44,62,44.54,60
65559,27,76,14.25,60
53027,25,46,41,60
86908,29,69,26.35,60
17659,30,75,41.24,60
75044,22,76,36.55,60
17782,34,74,33.61,60
101077,30,84,30.36,60
103448,37,67,39.39,60
29450,22,50,27.5,60
50668,46,67,25.16,60
73078,36,93,57.59,60
131726,33,80,11.58,60
36824,30,70,16.79,60
116195,54,74,22.45,60
57085,52,76,36.64,60
97370,56,64,32.75,60
28514,32,69,58.45,60
130436,34,73,27.76,60
20080,34,72,57.64,60
147108,28,78,43.63,60
115621,21,61,29.63,60
136515,46,55,56.89,60
111219,32,61,57.35,60
53842,59,67,32.18,60
82042,40,62,23.92,60
64795,40,69,20.73,60
47954,34,61,29.28,60
42583,48,77,51.68,60
28923,33,47,25.69,60
54075,33,69,38.66,60
97400,28,52,44.46,60
135681,22,72,27.21,60
150831,43,51,49.5,60
44694,34,46,47.21,60
39710,28,76,54.55,60
87516,19,25,36.45,60
60832,42,51,48.16,60
16888,32,52,51.6,60
69184,40,81,39.78,60
98803,36,68,55.04,60
113359,54,58,52.27,60
123043,31,73,35.43,60
16500,33,67,49.93,60
142158,29,70,40.28,60
101132,36,61,38.85,60
86983,35,73,25.59,60
44139,35,78,14.28,60
152345,54,84,40.08,60
80176,42,57,40.83,60
139198,55,94,38.32,60
86504,44,64,36.71,60
74467,29,71,21.04,60
146876,27,49,20.83,60
35276,28,67,39.7,60
49295,43,49,49.49,60
17351,41,56,38.29,60
34643,49,80,30.63,60
31626,38,64,15.5,60
107864,28,86,19.06,60
72366,44,86,27.37,60
127686,31,67,23.03,60
78273,68,77,47.59,60
152362,40,80,48.5,60
138091,42,73,13.19,60
28944,54,73,35.87,60
38709,32,90,15.51,60
9778,50,60,54.33,60
30301,38,91,17.3,60
150004,28,92,37.8,60
101987,40,49,49.77,60
89723,36,71,24.44,60
109226,30,79,36.73,60
21158,28,82,24.2,60
132140,48,76,28.41,60
26465,29,77,13.56,60
52430,30,76,56.39,60
69469,36,48,39.15,60
94887,50,59,24.89,60
86794,36,60,31.72,60
78251,32,81,42.51,60
48833,38,47,34.22,60
140535,46,80,46.17,60
112448,56,69,56.08,60
17633,36,70,39.62,60
39972,34,76,55.56,60
82556,36,63,20.39,60
133406,44,58,14.15,60
58927,26,68,31.36,60
150654,19,65,10.95,60
155140,30,62,38,60
79090,48,61,28.92,60
17890,28,78,43.53,60
117769,36,47,23.35,60
134324,20,67,30.87,60
102776,29,71,42.12,60
66169,44,88,44,60
29281,31,62,33.46,60
126071,49,62,29.86,60
86454,30,85,11.85,60
63386,40,49,48.14,60
129222,38,59,26.01,60
85124,36,87,46.92,60
58583,43,91,17.16,60
68187,68,73,41.4,60
84518,45,56,49.59,60
111409,38,56,9.07,60
92718,52,75,12.15,60
53333,33,66,39.82,60
91640,27,65,25.07,60
86687,28,81,41.04,60
93276,21,85,17.15,60
70300,26,84,51.32,60
1253,22,45,57,60
63292,26,75,45.52,60
93903,24,68,30.22,60
50209,29,83,37.81,60
70913,40,68,54.25,60
123594,60,95,21.46,60
83881,36,62,55.39,60
144521,28,64,43.07,60
126327,32,38,38.72,60
43128,50,66,55.24,60
30355,28,68,25.85,60
69128,27,70,31.59,60
72611,55,59,44.05,60
17631,38,61,47.3,60
96353,33,78,49.36,60
122886,32,70,2.38,60
117940,42,76,52.82,60
147562,31,70,47.6,60
111999,28,62,41.14,60
124957,29,81,22.47,60
20458,35,72,45.35,60
68744,42,60,44.44,60
37605,26,85,56.91,60
110240,35,41,36.71,60
2586,36,68,42.23,60
16019,25,73,15.91,60
111365,32,64,33.88,60
26803,40,52,19.99,60
77045,27,56,34.01,60
113275,44,72,54.11,60
108570,44,57,15.89,60
139572,40,51,40.59,60
51068,32,73,41.97,60
26692,37,48,24.19,60
41121,40,59,56.21,60
125397,32,77,51.41,60
123863,33,56,57.53,60
138039,35,70,43.21,60
70545,34,52,13.75,60
44795,41,73,32.16,60
3845,22,60,50.46,60
17747,30,92,19.53,60
539,59,82,31.48,60
153235,34,69,15.9,60
82767,36,73,30.03,60
87960,34,64,37.17,60
147750,26,73,28.32,60
91701,31,77,9.06,60
28955,24,88,50.13,60
9790,37,56,54.17,60
133087,48,67,10.3,60
93979,31,82,13.35,60
7173,52,63,40.89,60
141713,31,83,20.62,60
118930,44,64,18.08,60
82186,54,63,50.13,60
116805,20,84,41.38,60
42806,33,61,38.91,60
65411,35,66,53,60
89994,72,86,17.91,60
138703,68,79,31.17,60
138647,28,37,31.69,60
105615,66,73,33.24,60
100983,49,81,48.8,60
110654,38,56,56.91,60
75326,36,79,10.65,60
35624,56,75,54.33,60
89520,28,77,31.99,60
20236,50,59,24.36,60
7948,35,50,52.12,60
110281,29,79,35.58,60
49291,26,66,12.2,60
41711,54,80,12.25,60
150223,37,91,25.84,60
25907,40,74,32.49,60
53315,35,66,27.19,60
9003,63,69,33.17,60
93207,49,57,32.12,60
103044,48,64,15.76,60
115477,36,76,22.82,60
149860,32,74,43.11,60
131484,24,66,21.42,60
11475,43,65,31.87,60
21066,35,75,11.7,60
109712,29,81,56.08,60
107435,30,65,51.29,60
18933,31,71,13.35,60
23371,32,69,22.29,60
89960,32,40,25.94,60
87268,52,64,29.67,60
54621,52,61,45.31,60
140410,44,49,37.48,60
18399,52,73,52.01,60
124543,22,68,48.1,60
97065,45,57,28.4,60
135874,44,52,37.14,60
38370,29,74,40.67,60
43917,26,67,18.64,60
138204,26,68,51.33,60
116061,29,69,51.15,60
37967,34,50,43.3,60
30718,26,71,34.06,60
20806,58,88,51.31,60
21172,52,88,12.38,60
106287,40,75,19.33,60
62572,60,80,23.08,60
123120,32,71,40.58,60
35078,44,49,43.37,60
51937,35,78,21.69,60
117239,62,71,18.33,60
76281,39,66,54.76,60
117113,39,82,35.81,60
86494,26,71,21.78,60
117022,71,83,37.83,60
85477,31,78,50.51,60
109320,69,81,20.9,60
131440,30,59,37.21,60
32569,31,71,14.05,60
14002,17,93,55.75,60
14979,32,78,44.7,60
124478,34,45,56.78,60
75987,28,65,24.34,60
52141,40,72,26.36,60
91417,40,47,38.19,60
58184,30,62,17.8,60
11800,37,66,35.73,60
115756,35,78,39.83,60
119317,44,70,36.63,60
112786,36,68,26.55,60
101579,38,50,46.06,60
78694,34,91,44.02,60
32165,40,55,38.16,60
133999,37,73,17.14,60
115767,36,68,37.06,60
121626,50,62,31.87,60
70510,34,41,47.63,60
104266,22,78,47.39,60
15663,23,57,50.79,60
59677,33,77,41.31,60
127618,30,57,57.12,60
41810,22,71,33.72,60
36582,56,90,35.56,60
98342,44,64,56.42,60
10059,21,52,39.18,60
66775,35,44,46.55,60
92330,28,71,35.07,60
100243,28,68,35.4,60
30664,52,71,35.16,60
108170,27,63,48.31,60
59959,34,79,36.43,60
37575,29,72,40.45,60
75347,35,66,49.87,60
108240,44,52,31.05,60
46510,37,54,19.73,60
134973,28,75,57.44,60
86345,52,65,24.6,60
47277,27,73,24.93,60
133704,34,60,53.51,60
98841,29,73,20.13,60
36466,36,73,40.62,60
133285,31,62,43.88,60
8732,22,62,11.96,60
70535,56,66,19.68,60
114676,40,67,43.5,60
42523,54,61,41.64,60
111580,58,78,34.24,60
63629,60,74,15.81,60
133512,40,49,18.15,60
10679,28,78,7.47,60
154458,42,47,55.29,60
110188,75,83,30.1,60
96952,34,87,27.98,60
44545,50,82,12.95,60
109493,35,60,47.82,60
42297,65,92,20.55,60
29480,44,57,27.55,60
41119,66,78,26.72,60
72075,34,78,6.96,60
78296,22,61,13.58,60
142523,39,69,52.26,60
5522,34,67,26.42,60
54577,44,51,54.24,60
104471,28,69,51.96,60
66109,32,47,46.69,60
118829,26,68,36.93,60
28714,31,78,48.4,60
107817,34,44,44.52,60
3946,30,75,24.65,60
59215,57,83,38.73,60
128466,50,59,55.71,60
145706,34,67,51.68,60
107194,43,51,51.33,60
68038,36,50,19.8,60
16573,43,62,50.67,60
145548,29,63,26.66,60
136463,25,73,16.19,60
47931,34,85,46.72,60
19150,43,68,18.44,60
49276,36,54,47.46,60
63306,50,72,37.73,60
141196,57,69,53.96,60
30499,49,55,33.32,60
1546,34,75,20.63,60
152877,45,61,36.43,60
148092,55,61,46.31,60
16954,29,78,25.74,60
67890,40,64,51.78,60
102025,33,62,25.55,60
43167,30,89,39.7,60
123681,39,46,58.45,60
34327,38,43,39.75,60
44672,39,58,30.17,60
134206,45,56,51.83,60
10952,32,66,45.02,60
145069,25,74,8.6,60
63527,38,61,29.21,60
33426,44,50,46.41,60
97350,36,63,46.84,60
19373,66,75,53.68,60
11286,35,60,51.15,60
134734,38,85,35.16,60
91371,47,57,54.68,60
101279,43,53,58.3,60
93745,27,66,41.49,60
25061,27,83,28.46,60
136546,26,68,18.3,60
111963,34,61,26.3,60
52918,37,78,42.78,60
59955,42,71,43.43,60
13102,55,74,13.61,60
68071,30,83,42.54,60
22766,26,71,40.79,60
87529,39,87,29.55,60
32803,34,69,22.39,60
66059,32,59,20.61,60
154745,38,76,19.63,60
4914,55,78,34.8,60
34020,71,90,30.15,60
46684,41,78,18.72,60
127827,44,47,46.06,60
89155,66,93,12.71,60
82761,26,65,53.91,60
107891,26,72,49.95,60
148191,44,83,12.52,60
81198,46,89,36.36,60
2986,20,92,19.65,60
138439,45,65,56.11,60
105463,33,65,35.72,60
96964,56,64,43.11,60
59642,36,42,33.59,60
73687,28,79,26.3,60
47304,69,88,41.11,60
25884,20,66,23.68,60
23484,26,70,19.5,60
1637,48,64,26.96,60
13248,32,69,16.79,60
113624,35,45,44.75,60
59236,27,65,26.34,60
81088,75,84,36.06,60
115036,37,81,50.57,60
48992,32,36,52.98,60
151205,68,69,55.57,60
40828,30,74,34.86,60
84466,40,62,19.85,60
120012,36,76,12.13,60
33725,31,78,21.37,60
40673,36,74,57.57,60
83258,42,61,58.42,60
47917,30,82,12.24,60
119659,34,46,30.63,60
53179,44,77,53.82,60
27474,29,68,52.97,60
109609,33,63,53.33,60
71353,38,66,48.1,60
1299,34,44,48.93,60
77579,26,71,53.13,60
26527,27,74,51.11,60
54790,28,80,16.56,60
143737,26,62,30.63,60
17324,20,59,19.57,60
88563,58,69,44.78,60
6190,32,54,35.31,60
72176,18,75,38.46,60
106625,41,53,43.22,60
49564,34,74,36.38,60
7975,32,38,52.57,60
63966,38,62,41.78,60
64430,40,60,47.64,60
95293,32,51,49.81,60
150411,22,57,33.75,60
50637,36,63,14.08,60
8961,43,65,43.3,60
25970,37,47,28.71,60
19478,31,71,24.83,60
138297,26,77,43.23,60
12138,29,55,7.03,60
53766,61,79,16.16,60
73085,18,68,25.7,60
123153,30,84,18.42,60
66627,24,87,19.14,60
18031,29,59,59.03,60
72946,46,51,51.33,60
134550,24,67,50.18,60
102511,30,72,34.24,60
72760,39,40,57.48,60
102873,29,75,53.08,60
133489,43,58,32.68,60
77219,25,83,25.86,60
63307,52,76,27.68,60
73056,24,77,20.58,60
16842,28,67,56.43,60
45830,53,74,23.61,60
84319,22,48,19.2,60
105475,29,74,38.34,60
140133,29,57,34.48,60
6763,40,78,54.67,60
103168,49,80,37.77,60
114688,36,71,40.42,60
7991,31,65,49.77,60
58308,54,74,23.03,60
154579,31,73,55.41,60
51855,48,67,46.65,60
72619,25,68,40.43,60
35031,29,65,23.08,60
45882,47,63,8.1,60
30605,28,42,26.79,60
17136,28,60,31.33,60
35829,28,74,46.65,60
97719,26,68,10.18,60
48985,54,64,25.3,60
51107,26,70,22.6,60
144227,50,74,11.37,60
18656,42,95,42.78,60
150563,53,57,43.64,60
46209,28,68,20.73,60
95456,48,67,36.95,60
74226,42,77,21.29,60
22787,52,65,45.34,60
32171,28,69,24.29,60
102436,70,75,52.69,60
121231,41,82,38.19,60
153734,29,65,40.69,60
2540,29,66,17.3,60
35666,20,55,37.62,60
148490,43,78,57.07,60
82590,29,74,39.01,60
95108,72,80,38.89,60
147146,41,78,18.22,60
75433,33,67,49.88,60
37658,31,92,7.74,60
129296,50,70,33.02,60
87531,35,69,47.43,60
75104,35,53,27.24,60
124611,26,61,50.43,60
125636,27,48,44.2,60
131746,60,66,34.58,60
153221,30,67,17.74,60
14859,35,78,48.19,60
4554,25,74,57.42,60
399,20,64,5,60
72682,45,54,33.44,60
106003,26,71,27.54,60
8666,29,65,37.38,60
132182,69,74,45.42,60
108387,30,66,32.19,60
151144,34,54,43,60
147034,28,73,39.17,60
58438,24,68,35.99,60
95993,44,56,58.03,60
149332,33,82,43.37,60
13270,49,82,34.33,60
30519,32,84,40.19,60
211,43,49,42.84,60
58665,48,54,40.11,60
9699,23,73,4.33,60
132723,29,68,28.97,60
65196,42,52,47.41,60
81842,44,45,55.46,60
101576,31,89,51.5,60
55935,25,64,23.19,60
142079,40,62,50.69,60
142889,21,52,30.7,60
127969,42,76,52.34,60
106328,40,83,34.04,60
88488,56,78,8.19,60
22169,40,50,19.1,60
21635,36,50,45.4,60
52827,40,88,2.62,60
79364,30,73,25.9,60
63561,28,71,28.27,60
58793,28,71,42.58,60
42892,30,50,39.75,60
63591,31,79,49.91,60
108522,27,89,19.48,60
45927,25,68,16.87,60
18371,25,71,35.53,60
48804,32,41,25.88,60
138638,62,84,42.49,60
67409,51,83,52.53,60
101914,43,85,49.31,60
149800,36,59,46.34,60
117796,44,82,16.85,60
86701,38,74,32.97,60
72801,25,71,16.73,60
127016,58,73,31.31,60
49465,26,53,59.39,60
82892,33,62,18.25,60
74008,58,88,51.48,60
46673,58,66,28.1,60
105874,36,59,31.83,60
42314,37,41,51.69,60
60601,31,51,25.48,60
137007,26,72,21.73,60
30239,38,75,42.35,60
79475,26,73,34.07,60
107206,28,64,34.88,60
93997,19,74,1.78,60
49641,30,50,43.78,60
131968,46,55,17.36,60
16658,54,60,55.35,60
30568,26,72,26.55,60
28046,43,80,20.86,60
21393,21,72,17.67,60
96981,47,63,1.94,60
118560,44,78,28.17,60
112371,27,75,34.55,60
124173,30,79,7,60
13779,33,69,30.21,60
90990,32,42,21.82,60
50943,40,62,27.2,60
35818,29,67,18.93,60
23405,32,69,31.06,60
79084,60,70,10.22,60
8378,40,54,41.15,60
47329,40,68,54.11,60
44886,64,85,24.69,60
48514,27,69,37.89,60
145870,38,66,17.9,60
115140,30,67,29.59,60
112220,40,56,30.34,60
69976,38,63,41.91,60
39186,39,73,40.59,60
126940,38,50,46.02,60
123377,76,82,56.49,60
44549,57,86,33.02,60
118628,38,55,48.9,60
70161,19,69,40.31,60
74514,32,61,54.2,60
63926,47,80,22.7,60
21335,30,80,39.65,60
65034,29,76,36.7,60
144176,56,76,50.02,60
54383,28,73,12.68,60
74519,42,75,33.87,60
37542,20,72,12.41,60
136829,42,64,18.06,60
75382,24,75,32.4,60
64623,31,73,31.46,60
109562,62,72,48.44,60
29347,54,81,35.48,60
2665,55,74,39.97,60
65781,52,61,20.1,60
20847,50,70,48.94,60
32525,31,37,50.2,60
90571,56,65,19.24,60
97332,29,85,56.26,60
76658,29,68,49.82,60
102890,38,72,30.2,60
133050,52,66,40.39,60
82776,28,77,30.11,60
81283,36,79,30.42,60
143087,29,72,12.61,60
10231,66,71,58.48,60
99580,38,79,48.78,60
100207,56,60,50.62,60
64969,39,64,34.96,60
67445,31,75,35.04,60
17069,34,76,16.66,60
78330,44,69,44.45,60
14117,33,76,48.55,60
97036,30,76,40.1,60
98731,54,77,32.52,60
129385,56,76,51.04,60
2796,30,54,12.88,60
43759,30,58,43.38,60
32955,34,89,48.33,60
139933,40,82,32.01,60
128895,30,70,43.7,60
120992,36,48,24.64,60
101572,36,49,32.39,60
74606,47,66,8.04,60
137837,25,63,43.44,60
120780,68,93,57.31,60
2687,52,63,17.69,60
120612,25,82,48.74,60
153952,31,66,39.37,60
99896,28,67,53,60
129615,31,77,39.78,60
56498,40,69,22.93,60
51803,38,74,55.09,60
37990,39,68,48.22,60
12366,30,71,39.06,60
131198,37,62,21.28,60
11224,35,50,19.92,60
48524,31,74,44.09,60
85396,34,74,26.93,60
44674,31,72,21.87,60
114159,63,76,58.11,60
92649,45,71,54.99,60
79212,28,79,19.06,60
70376,30,68,40.63,60
546,29,75,36.76,60
101114,28,67,21.69,60
125350,25,75,21.19,60
20934,37,41,45.45,60
5510,37,70,37.85,60
3372,26,92,9.44,60
89170,35,66,35.49,60
48515,24,70,18.72,60
46008,57,91,53.8,60
23356,48,87,39.08,60
143573,40,60,55.88,60
2897,37,93,26.43,60
31605,37,55,42.36,60
77788,47,58,16.93,60
5648,34,85,54.77,60
102522,19,49,26.94,60
55623,53,64,37.57,60
4993,34,77,54.01,60
9516,31,70,51.61,60
63953,27,76,29.74,60
22508,34,76,47.57,60
84244,22,61,54.63,60
42100,34,41,47.64,60
12140,27,87,21.94,60
8585,46,69,55.1,60
54120,29,66,52.63,60
89503,56,83,36.47,60
8292,23,63,21.22,60
30927,26,66,37.33,60
112408,42,74,21.35,60
26206,30,82,35.17,60
59877,28,86,55.15,60
148161,52,55,47.01,60
37673,29,71,47.91,60
60143,23,79,11.42,60
76073,69,82,11.22,60
16091,38,72,52.16,60
136205,31,32,55.91,60
61858,32,69,55.47,60
69372,29,76,15.01,60
15198,37,76,31.66,60
24893,51,61,39.22,60
80655,34,75,30.2,60
82557,29,72,13.85,60
59349,29,69,12.72,60
33727,52,75,20.78,60
112575,75,89,28.16,60
3476,47,81,44.87,60
116393,28,72,36.51,60
114388,47,69,46.83,60
30558,54,90,44.77,60
136505,35,65,44.01,60
55356,35,84,29.63,60
2334,38,62,32.21,60
61872,34,63,18.13,60
25016,42,60,13.54,60
122120,34,76,20.41,60
149762,28,63,42.95,60
120733,32,71,32.36,60
147243,29,62,20.62,60
10343,43,68,47.37,60
96845,31,86,38.41,60
89656,34,81,33.01,60
99091,36,63,37.59,60
41610,38,95,48.42,60
91393,40,64,33.36,60
100480,51,75,49.02,60
46171,36,56,14.11,60
20881,30,76,25.6,60
121585,50,65,43.89,60
57966,35,89,15.26,60
115890,53,65,15.45,60
142509,34,68,24.32,60
39543,29,72,18.03,60
112912,38,51,6.91,60
17486,16,68,15.68,60
104444,29,73,16.29,60
144568,52,85,29.73,60
138251,54,79,53.24,60
122403,29,71,42.12,60
116209,22,66,35.54,60
124464,65,72,25.73,60
34686,40,58,34.76,60
49490,38,60,32.61,60
96846,30,70,32.72,60
